LepPt[0],LepPt[1],LepPt[2],LepPt[3],LepPhi[0],LepPhi[1],LepPhi[2],LepPhi[3],LepEta[0],LepEta[1],LepEta[2],LepEta[3],JetPt1, JetEta1, JetPhi1, JetMass1, JetBTagger1, JetPt2, JetEta2, JetPhi2, JetMass2, JetBTagger2, ExtraLepPt1, ExtraLepPhi1, ExtraLepEta1, weight
68.2276,28.1654,23.5333,51.4831,1.585,3.03988,2.08241,0.892258,1.5734,0.887826,1.05897,1.17197,87.4545 ,0.810567 ,-1.79473 ,19.8276 ,0.593463 ,66.9802 ,1.28484 ,-2.04494 ,14.9077 ,0.0867032 ,68.0656 ,0.153286 ,1.35862 ,6.23482e-05
53.7819,108.2,32.3952,76.2657,2.52725,1.35433,1.963,1.4673,-0.0034251,0.344165,0.124614,0.299481,167.871 ,-0.171421 ,-1.91307 ,27.0135 ,0.0620329 ,142.859 ,2.2997 ,2.89456 ,19.1068 ,0.0276334 ,220.016 ,-0.172432 ,1.08405 ,6.08768e-05
139.736,98.455,24.6491,13.012,-2.8255,2.84904,2.98968,-2.2603,0.769797,1.20467,0.223678,0.489179,227.974 ,0.795309 ,-0.541649 ,20.7077 ,0.127258 ,226.756 ,0.381134 ,2.2273 ,25.9141 ,0.995455 ,15.2196 ,1.08166 ,0.958749 ,6.23192e-05
31.9769,55.0591,19.8476,32.6492,-0.164546,-1.9099,-2.60049,-1.82732,0.253645,-1.00474,-0.0887012,-0.386151,93.7093 ,0.660308 ,0.846427 ,10.3547 ,0.866133 ,78.3483 ,2.71872 ,-2.21517 ,15.3781 ,0.074029 ,72.5152 ,2.64998 ,1.16985 ,6.138e-05
99.4742,35.5517,7.84101,37.9135,1.68192,-2.92458,0.284877,2.67373,-0.267472,-0.271125,0.00561797,-0.323311,393.496 ,0.114577 ,-2.52695 ,71.4339 ,0.0374774 ,125.604 ,0.415811 ,-0.0826903 ,14.0326 ,0.9917 ,58.7284 ,0.295531 ,0.928064 ,8.37311e-05
135,46.3243,71.5771,59.158,0.646581,1.18394,0.596828,0.989854,0.0902499,-0.81599,0.141165,0.0125804,141.035 ,-1.30909 ,-2.78022 ,27.818 ,0.0400494 ,89.8014 ,-0.42892 ,-0.878104 ,16.5116 ,0.946577 ,40.063 ,2.73819 ,-0.999781 ,4.46203e-06
53.1604,112.182,78.5374,20.5664,-1.1933,-1.07143,-1.57163,-1.04044,-1.36147,-0.335739,-0.49633,-1.03841,106.031 ,-0.745094 ,-2.77601 ,11.7868 ,0.997654 ,74.231 ,-1.81594 ,2.28633 ,10.4688 ,0.119663 ,113.489 ,1.53706 ,0.21378 ,7.80155e-05
79.4052,23.5905,12.616,28.433,-0.205391,2.2547,2.20833,0.315293,0.746658,1.26403,0.812577,0.639307,96.7834 ,-1.54686 ,-1.41483 ,9.97526 ,0.87528 ,80.7572 ,-1.24314 ,-2.6754 ,13.958 ,0.11709 ,89.4744 ,0.901063 ,-1.26853 ,7.31569e-05
17.8512,126.85,47.4499,10.5107,-1.63423,-0.650422,-1.25232,-0.193897,-0.533633,-0.0547106,-0.12188,0.656252,128.579 ,-1.89149 ,2.12988 ,14.2893 ,0.909799 ,49.1198 ,-1.17807 ,-2.79834 ,8.44628 ,0.0396406 ,11.6207 ,1.16324 ,1.52401 ,4.56543e-05
113.252,110.36,43.1087,24.2887,0.43467,0.624365,0.320082,-0.0185531,0.733201,-0.0543564,0.157275,-0.194255,126.979 ,0.813407 ,-1.7602 ,22.5741 ,0.0442997 ,64.2028 ,0.0966791 ,-0.887795 ,11.3988 ,0.693738 ,128.39 ,2.5992 ,-1.25047 ,6.21343e-05
28.0057,260.464,123.377,27.8554,2.62335,2.9951,2.94447,-3.09545,-0.0256887,-0.784218,-0.647074,-0.0319645,132.818 ,1.36807 ,0.261006 ,17.5079 ,0.91641 ,125.408 ,-0.528123 ,-0.69849 ,13.0435 ,0.00883146 ,20.8652 ,1.23835 ,0.624448 ,2.90628e-05
19.2125,55.6746,22.2021,18.7768,1.03835,-0.150121,-2.84591,-2.12007,-0.568641,0.740071,0.213605,0.686308,171.965 ,1.19181 ,-2.86186 ,18.6417 ,0.0934467 ,65.9538 ,1.12107 ,-1.70246 ,10.8445 ,0.987072 ,63.7389 ,-1.67688 ,0.186618 ,6.06362e-05
51.9925,51.5854,12.3261,20.4177,2.28654,2.08986,1.74882,1.3837,-0.163556,1.34854,1.15127,-0.336257,111.106 ,-0.374092 ,3.12597 ,13.6026 ,0.0328366 ,86.3474 ,-1.66921 ,-0.37547 ,15.5202 ,0.0117204 ,18.6093 ,-2.55051 ,1.21429 ,8.35062e-05
50.5045,95.4436,39.8826,38.9624,1.72892,0.495317,1.52743,0.741985,-0.933535,-0.536433,-0.705524,-1.00136,99.5255 ,-1.45015 ,1.76717 ,8.98621 ,0.0482058 ,60.3341 ,-2.52966 ,-0.0801514 ,12.7354 ,0.856463 ,123.989 ,-1.88733 ,0.384034 ,6.23256e-05
147.632,89.9831,46.9701,61.669,1.97783,2.3818,2.45957,1.8805,-0.0685273,-0.741431,-0.299047,-0.329856,119.473 ,0.297051 ,-0.417049 ,15.0318 ,0.996795 ,116.432 ,-1.38087 ,0.275504 ,21.2898 ,0.0489959 ,77.7571 ,-1.3532 ,-1.65243 ,6.4575e-05
17.9028,34.8765,39.4918,26.4643,1.9957,2.33629,0.816226,1.52868,0.375936,-1.98012,-0.8859,-1.18384,91.9346 ,1.62717 ,-0.145596 ,12.9938 ,0.0617161 ,71.0493 ,-2.36236 ,-2.89943 ,12.9346 ,0.131752 ,22.2841 ,1.2615 ,0.745769 ,3.1829e-05
17.8375,105.979,23.2674,26.0858,1.18522,-2.72384,2.91618,2.85219,-0.836793,0.0582435,0.569652,-0.234984,463.142 ,-0.462321 ,1.38294 ,82.8885 ,0.724918 ,251.932 ,1.04454 ,-1.70732 ,28.6747 ,0.97233 ,53.3109 ,-1.63764 ,0.488704 ,7.33414e-05
99.9794,62.9525,33.7357,54.2558,-2.1753,2.89279,-2.65801,-2.36419,0.680194,0.69691,1.12711,0.952369,174.42 ,-0.724145 ,0.73075 ,20.8319 ,0.0419456 ,129.651 ,1.42428 ,0.110389 ,14.8906 ,0.983906 ,31.5059 ,0.0996514 ,0.971971 ,6.58169e-05
87.5264,194.09,35.5255,97.3969,-1.18194,-1.78304,-1.2795,-1.86952,-0.563006,-0.79612,-0.787659,-0.951642,162.329 ,1.01978 ,1.44842 ,17.5613 ,0.986487 ,-999 ,-999 ,-999 ,-999 ,-999 ,77.3516 ,1.04832 ,0.661539 ,6.31248e-05
12.5852,65.9933,36.3641,12.8034,0.937381,-2.2827,-2.26352,-0.605212,1.0744,-0.821103,0.0518944,-0.314469,197.461 ,0.294238 ,1.93172 ,21.7335 ,0.467511 ,192.785 ,0.447278 ,2.59325 ,19.9684 ,0.0228381 ,129.006 ,-1.10781 ,-0.603222 ,8.1049e-05
44.3249,14.0033,22.2449,117.196,3.01448,-0.53669,-1.87401,-2.7551,0.757887,0.135931,0.484265,1.00063,99.852 ,0.865869 ,0.798753 ,9.69611 ,0.198095 ,99.2728 ,1.89012 ,-1.63739 ,12.5481 ,0.0187966 ,86.0466 ,0.811453 ,0.159343 ,8.34911e-05
106.895,47.2176,47.3269,10.6315,-0.184079,-0.0553755,-0.654309,-1.3174,0.277254,-0.918082,-0.368647,0.0983112,176.955 ,-1.64011 ,2.79876 ,26.5771 ,0.172647 ,79.7738 ,2.06709 ,-0.836198 ,13.896 ,0.0503501 ,19.8339 ,0.416581 ,-0.0809844 ,3.94152e-06
49.3683,143.393,10.17,40.9631,0.581395,1.5273,1.84593,0.576174,1.85504,1.2931,1.52059,1.60956,69.781 ,1.52673 ,-2.90204 ,6.53743 ,0.47819 ,48.9477 ,-0.511182 ,0.590012 ,7.52492 ,0.629409 ,115.615 ,-0.507069 ,2.07698e-05 ,7.03465e-05
55.232,35.9486,11.0524,14.5906,1.69366,0.190385,-0.0186172,2.87632,-0.962544,0.489845,-1.04021,0.00212301,34.4481 ,0.600389 ,0.873168 ,4.43995 ,0.491128 ,30.4462 ,-0.695502 ,-1.20281 ,6.9352 ,0.922691 ,62.9427 ,-1.44664 ,-2.17441 ,6.77324e-05
46.7845,72.658,10.1262,27.8657,-2.68278,-1.04235,-2.93144,-0.965141,0.680745,1.1702,0.517186,0.48886,94.0691 ,-1.15655 ,-2.3945 ,15.539 ,0.897496 ,76.1104 ,0.253863 ,1.16435 ,7.63505 ,0.660338 ,74.0309 ,-1.36069 ,-1.55423 ,5.93689e-05
211.993,52.3573,24.333,18.2694,0.535315,1.36914,0.275851,0.864127,-0.885221,-1.14094,-1.65906,-1.34887,58.6721 ,-0.325312 ,2.7062 ,8.01681 ,0.0256363 ,43.5809 ,-2.5367 ,0.898844 ,9.2282 ,0.0481152 ,145.976 ,-1.82775 ,1.83703 ,2.02174e-05
35.1193,69.1554,18.823,77.2365,-0.0404643,0.827397,0.329057,0.242443,-1.1236,0.0656114,0.596363,-0.424407,110.709 ,1.27325 ,-3.10488 ,14.7694 ,0.0568396 ,43.0375 ,-0.509434 ,-0.362953 ,6.48557 ,0.981028 ,43.6957 ,-2.08322 ,0.88625 ,5.75656e-05
250.118,64.2968,53.8988,23.8812,2.5773,-2.96503,2.96996,2.57438,-0.21144,-0.1588,0.0551719,0.333361,165.283 ,1.52968 ,-0.939654 ,24.1364 ,0.572126 ,68.3555 ,1.47136 ,-0.244512 ,10.2528 ,0.562294 ,60.1804 ,0.956917 ,-0.651524 ,7.71897e-05
25.7108,48.559,52.7825,24.8797,-0.610881,0.998494,-0.513876,-0.295236,0.112817,-0.517899,-0.22026,-1.0154,158.486 ,-0.499159 ,-2.76137 ,22.2513 ,0.877819 ,115.201 ,-0.16769 ,0.46571 ,14.5562 ,0.934518 ,12.456 ,-0.595584 ,-1.05252 ,6.81868e-05
116.163,210.011,14.4227,17.8224,-1.87917,-2.2079,-2.97246,-1.40884,0.306268,0.763703,0.613254,0.76234,92.578 ,-1.39902 ,1.34796 ,12.9344 ,0.645279 ,89.1224 ,1.33636 ,0.426722 ,18.3121 ,0.0734988 ,91.8284 ,1.75985 ,1.44429 ,5.13789e-05
6.7776,91.2564,37.0897,97.197,-1.53082,3.08364,-3.07718,-2.81697,-1.58925,0.49214,0.813385,0.443506,144.813 ,0.135694 ,1.13902 ,12.8621 ,0.982966 ,136.757 ,0.396713 ,-1.13987 ,11.8065 ,0.0288573 ,31.2737 ,1.23604 ,-1.41532 ,4.75367e-05
69.5116,122.579,9.15011,28.7716,-1.54185,-1.76037,-0.734826,-2.10772,-0.171121,-1.09852,-0.467101,-1.36046,160.426 ,-1.26987 ,2.01836 ,21.4815 ,0.94813 ,34.5173 ,-0.773511 ,3.13852 ,5.95246 ,0.0179402 ,27.5804 ,0.815597 ,-0.398558 ,6.94094e-05
110.2,146.69,83.6547,21.8638,1.78543,2.40257,2.46097,1.76243,0.880449,0.539324,0.714206,0.513749,348.766 ,-0.192899 ,2.30344 ,60.8568 ,0.730944 ,271.063 ,-0.0904217 ,-0.856563 ,19.0338 ,0.935131 ,102.695 ,-0.871369 ,-0.630274 ,6.16921e-05
221.193,342.521,38.6539,91.5957,-2.47023,-2.13275,-2.41109,-2.28538,-0.0824319,-0.0787068,0.263089,0.0995396,457.422 ,-0.0889508 ,1.29132 ,37.3216 ,0.0611134 ,165.123 ,0.101601 ,0.768976 ,24.559 ,0.744021 ,146.602 ,-0.178947 ,0.41311 ,7.57848e-05
20.3848,133.73,31.8193,24.4809,1.38804,-2.9035,-2.88949,2.2317,0.0616381,-0.320172,0.00552233,-0.126681,42.8448 ,0.483487 ,-2.58651 ,9.86228 ,0.721256 ,38.5698 ,2.23872 ,-0.497508 ,9.98944 ,0.272652 ,67.8839 ,-0.281582 ,-1.03407 ,4.17672e-05
58.4016,107.413,63.1907,68.4597,1.80203,1.40327,1.24749,1.8996,1.4088,0.636292,0.472917,0.820387,206.204 ,1.13315 ,-1.47882 ,49.2894 ,0.310848 ,116.139 ,0.149367 ,-0.109493 ,16.0915 ,0.00989123 ,19.8841 ,-2.82431 ,-0.260483 ,1.92492e-05
25.3889,230.821,15.6186,21.5234,-2.18806,-2.92674,-2.92667,2.41283,-0.0315703,0.807009,0.988194,0.50012,237.232 ,-0.530084 ,-0.332967 ,24.0236 ,0.0608868 ,84.4576 ,-0.0375047 ,0.31481 ,10.8113 ,0.820937 ,134.118 ,2.79261 ,1.92652 ,5.47818e-05
78.8967,59.35,28.597,38.565,1.97311,-2.99958,2.96262,2.82528,0.903728,0.400926,0.0880783,0.776796,127.05 ,1.62581 ,-2.87888 ,16.1582 ,0.0853514 ,76.2815 ,0.262895 ,0.543889 ,9.83708 ,0.993458 ,85.387 ,-0.504981 ,-0.948328 ,3.69832e-05
99.8359,35.9165,49.6845,36.6611,-0.794526,-2.00125,-1.32467,-1.48434,0.225173,-0.765902,-0.00150517,-0.353791,90.0969 ,-1.65129 ,2.99051 ,14.0727 ,0.216017 ,87.3659 ,1.12313 ,1.53266 ,13.6694 ,0.733056 ,36.6567 ,0.129621 ,0.713142 ,6.29514e-05
70.4927,13.3964,12.3545,17.6908,-1.81161,0.95946,-1.49111,2.7078,-0.644376,0.625417,-1.43227,-1.08053,116.445 ,-1.48689 ,0.938948 ,26.1005 ,0.755875 ,74.2819 ,1.94319 ,2.95817 ,11.5156 ,0.0297609 ,13.7529 ,0.712789 ,-1.95894 ,5.36729e-05
63.1192,34.0273,18.6034,28.65,2.10925,2.94248,1.81258,-2.83519,0.60435,2.12045,1.10433,1.33627,171.85 ,0.535509 ,-0.877852 ,24.0935 ,0.767952 ,36.8004 ,1.48018 ,0.627124 ,8.52609 ,0.14788 ,33.1691 ,-1.72188 ,-0.166173 ,6.65428e-05
40.1889,24.4532,50.3353,7.05935,1.44155,-1.79543,-0.549749,-0.535834,-0.347289,-0.0837808,-0.342834,1.24795,110.285 ,1.84052 ,1.06818 ,15.2643 ,0.0819015 ,70.5358 ,-0.536929 ,2.83447 ,10.2823 ,0.848156 ,145.269 ,-1.36886 ,-0.442203 ,5.79608e-05
265.904,8.37361,9.05588,89.3562,-0.953561,0.459816,-0.628472,-1.17935,-1.17915,0.137994,-1.97607,-1.1526,181.483 ,0.671163 ,1.78242 ,20.5345 ,0.079667 ,146.757 ,-2.66965 ,-2.31406 ,18.7181 ,0.298956 ,39.8963 ,1.27624 ,-0.320766 ,3.87689e-05
128.048,93.0959,112.74,17.6787,-2.72554,2.70515,-2.95101,2.8089,0.834672,0.915113,0.69488,0.554811,102.157 ,0.174204 ,0.946868 ,11.9722 ,0.10173 ,82.7793 ,1.23037 ,-0.0943787 ,7.1641 ,0.99555 ,133.447 ,-0.0572846 ,0.821967 ,6.49215e-05
25.1992,68.242,64.7685,6.85029,2.79829,2.00712,2.94673,1.6535,-0.404064,0.570355,0.00222345,-1.8288,196.2 ,-1.01399 ,-0.500754 ,21.7771 ,0.0232805 ,89.3101 ,-0.922631 ,0.0960565 ,7.72238 ,0.318833 ,11.9027 ,-1.60844 ,-2.34397 ,8.85546e-05
60.6515,24.2005,28.177,36.2838,1.68898,0.0240272,1.78192,2.53523,0.808323,0.569111,1.30752,1.41931,127.65 ,-0.0102472 ,-1.59407 ,11.4695 ,0.96159 ,92.3998 ,1.97838 ,1.03317 ,13.3694 ,0.858364 ,64.2312 ,0.168327 ,0.95478 ,6.58486e-05
18.4544,41.0944,31.8325,6.42901,-0.134928,2.7355,1.28094,-2.52864,-1.62239,0.489196,-0.763079,-0.12381,67.0567 ,-2.50612 ,-0.432035 ,16.8035 ,0.981455 ,46.2573 ,0.204826 ,0.304575 ,9.17083 ,0.317483 ,28.8446 ,-1.38108 ,-1.47347 ,2.26236e-05
16.5126,235.119,45.6118,41.5058,0.265892,1.71802,1.66603,1.0808,-0.697462,-0.0160497,0.0433283,-0.173244,126.315 ,1.65472 ,-0.574798 ,18.6605 ,0.0494563 ,60.6087 ,-1.93976 ,-1.463 ,7.6651 ,0.361993 ,85.7334 ,-2.74663 ,0.272008 ,6.4279e-05
23.6008,43.4761,15.6946,45.6866,-2.15953,1.81721,0.983249,-1.80786,0.889785,0.364033,0.16838,0.533405,47.8201 ,-0.828049 ,0.897963 ,8.67849 ,0.960307 ,-999 ,-999 ,-999 ,-999 ,-999 ,32.9013 ,-2.25728 ,-1.33484 ,6.28804e-05
89.9874,144.476,14.6392,92.5381,-2.0378,-2.73282,-2.18322,-2.82717,0.1769,0.556473,0.233792,0.337003,137.305 ,1.00493 ,0.599215 ,10.9377 ,0.650108 ,74.1787 ,-0.315792 ,-0.822553 ,9.91931 ,0.0340526 ,84.8749 ,1.24714 ,1.82262 ,6.39328e-05
44.096,85.4909,14.7284,16.7799,-0.366972,1.22642,0.583568,2.48453,2.03112,1.58709,2.2585,1.46765,86.6126 ,0.523946 ,-2.13307 ,14.678 ,0.944819 ,42.2379 ,-0.561553 ,0.432401 ,7.75731 ,0.0284461 ,82.3733 ,-2.50815 ,2.09347 ,6.65401e-05
91.8858,17.2047,10.2674,12.7571,1.57468,-1.59438,2.97675,-0.368613,-0.035893,-1.20814,0.25631,-0.59824,48.7161 ,-0.106094 ,-2.72786 ,7.30604 ,0.906909 ,45.8375 ,1.30261 ,0.168429 ,8.87786 ,0.368491 ,77.7465 ,-2.26316 ,-1.06758 ,8.66617e-05
68.1411,196.703,24.0681,44.7745,2.11596,2.67294,1.78015,2.34403,0.740933,0.330863,-0.157495,0.611485,122.913 ,1.43136 ,-0.748284 ,24.9782 ,0.917687 ,32.3787 ,0.25211 ,0.87218 ,4.81484 ,0.0263987 ,66.4773 ,-1.90388 ,-1.56848 ,8.06679e-05
52.0395,63.1071,18.3139,22.168,-3.05261,-1.42674,-2.65246,-1.31601,0.706439,0.0810509,0.731472,0.0161034,86.7178 ,1.11949 ,2.03286 ,11.698 ,0.985228 ,74.0002 ,-1.20932 ,-1.59121 ,11.2004 ,0.0196091 ,58.7028 ,0.56201 ,1.67542 ,8.22859e-05
160.819,47.8956,32.7518,24.1323,-0.658248,-0.131906,-0.667126,-0.481229,0.761339,1.6878,0.652828,1.62053,159.08 ,-0.479169 ,2.74287 ,18.6097 ,0.780136 ,134.505 ,-0.265605 ,-2.45579 ,14.8925 ,0.0548233 ,38.8153 ,-1.86644 ,0.85392 ,6.28453e-05
159.097,9.56332,7.75619,10.3832,-2.61131,-1.12501,-0.253286,-1.93644,-1.8383,-0.122751,-0.798873,-1.56618,112.049 ,0.310988 ,0.537721 ,11.0908 ,0.940453 ,73.559 ,-1.13408 ,-1.26801 ,13.1539 ,0.0145472 ,67.6092 ,1.25533 ,0.821623 ,6.86454e-05
60.2083,18.1783,40.0735,26.1745,2.51043,0.0890888,2.53058,1.80493,-0.704179,-2.01324,-1.18368,-2.0109,104.321 ,-0.82934 ,-3.03132 ,7.81698 ,0.999815 ,104.1 ,-2.78399 ,0.392244 ,16.0979 ,0.236962 ,21.8552 ,1.56778 ,0.572912 ,6.09906e-05
21.8567,196.785,33.8976,33.2032,2.80942,1.67991,1.09225,1.25146,1.62811,1.67249,1.85232,2.4221,87.2322 ,1.15952 ,-1.75005 ,12.6385 ,0.785048 ,56.4167 ,0.330488 ,-2.33226 ,10.4099 ,0.934723 ,69.7198 ,-1.21787 ,0.299199 ,5.34696e-05
196.913,22.783,127.819,13.3499,-1.69884,-2.7743,-1.77701,-0.793513,0.0869038,0.840985,0.267151,0.165657,315.934 ,0.787971 ,1.10257 ,23.4553 ,0.734142 ,-999 ,-999 ,-999 ,-999 ,-999 ,9.71169 ,-0.817524 ,0.411542 ,9.16221e-05
65.2794,126.801,69.359,47.9666,-3.00026,2.30824,2.43113,2.1835,0.493534,0.214023,0.309514,0.385877,432.286 ,-0.978046 ,-2.8404 ,69.6262 ,0.957891 ,-999 ,-999 ,-999 ,-999 ,-999 ,476.024 ,0.27017 ,-0.522683 ,4.29021e-05
69.2835,133.57,18.0644,12.7166,1.78499,1.29156,1.16465,2.65099,-0.74323,-0.0522866,0.623907,-0.580151,111.539 ,1.80153 ,-0.943664 ,15.6962 ,0.0959914 ,54.713 ,-0.19842 ,-0.826561 ,10.9804 ,0.74231 ,31.858 ,2.41531 ,-0.870713 ,5.78033e-05
81.6464,58.9384,43.2661,98.2905,0.525438,-0.312971,0.148606,-0.20588,0.0523347,0.807621,0.235168,0.445443,137.675 ,0.675883 ,2.71507 ,17.0956 ,0.97614 ,-999 ,-999 ,-999 ,-999 ,-999 ,27.1077 ,-2.53575 ,1.28654 ,8.28688e-05
44.7018,134.92,39.8977,37.6764,2.12062,3.03803,2.91484,3.10026,0.141392,-0.566885,-0.156897,0.208045,173.304 ,-1.46024 ,-1.02685 ,19.1814 ,0.994334 ,-999 ,-999 ,-999 ,-999 ,-999 ,53.5279 ,0.0868096 ,-1.11826 ,7.03304e-05
106.212,24.4195,33.7332,23.3022,-1.22163,0.835958,-1.16672,-0.569744,0.069209,0.191661,-0.156514,-0.697176,102.324 ,-2.35326 ,-3.02919 ,13.3451 ,0.544253 ,99.4939 ,0.740495 ,1.33442 ,8.29738 ,0.789072 ,18.4224 ,2.34342 ,-2.17072 ,6.1268e-05
52.1775,19.6377,10.8032,19.1182,-1.71991,1.23133,1.13717,-1.50501,-1.99712,-0.234999,-1.26555,-2.14303,87.3836 ,0.425321 ,0.218665 ,8.21863 ,0.258546 ,61.2756 ,-2.36927 ,2.23619 ,8.58632 ,0.335666 ,21.573 ,-0.825677 ,-1.63028 ,5.95271e-05
68.4304,150.087,21.9537,58.3881,2.04413,1.12579,1.65906,1.10413,-0.183833,-0.0430849,0.376618,-0.389693,159.438 ,-0.237466 ,-0.974005 ,19.7552 ,0.0448325 ,151.627 ,-0.641392 ,-1.37277 ,15.6759 ,0.0277543 ,19.5548 ,1.67398 ,-0.800792 ,5.44892e-05
40.4101,19.6077,84.8227,10.7299,-1.23474,0.991911,0.111825,0.310707,-2.22495,-2.18632,-1.366,-0.618988,141.477 ,-2.06849 ,-1.95268 ,19.0733 ,0.954645 ,69.0369 ,-2.39176 ,2.10662 ,12.9103 ,0.998298 ,8.16443 ,-2.36581 ,-2.4154 ,6.62696e-05
48.4496,87.6267,24.1699,25.7772,-2.12206,-1.65632,-2.56824,-2.20495,1.08674,-0.105558,-0.2943,0.667632,185.249 ,-0.213998 ,0.249648 ,28.3402 ,0.856899 ,179.97 ,-1.15706 ,-2.99583 ,21.7005 ,0.0176922 ,10.2792 ,1.36068 ,0.538348 ,6.26423e-05
34.5425,53.1419,19.9296,13.0332,0.428663,-2.15923,-2.39152,-1.68685,-0.404789,-1.19048,-1.6567,-0.254064,57.576 ,-2.69558 ,1.61114 ,12.0772 ,0.0314836 ,43.0093 ,-0.00906786 ,2.38423 ,7.4354 ,0.985717 ,28.3679 ,1.71515 ,1.73383 ,4.18497e-05
78.5044,79.3293,13.3544,17.4838,-1.11734,-0.120736,-1.73264,0.259943,0.758756,0.168459,0.423453,1.11764,137.624 ,1.30459 ,2.71122 ,19.0402 ,0.999522 ,111.923 ,-0.76503 ,1.07015 ,11.086 ,0.970284 ,45.5146 ,1.82269 ,0.227762 ,7.87737e-05
25.6669,46.5778,10.3119,49.9585,2.45267,-0.912436,-0.884713,0.49166,-1.16906,-0.575703,-0.26375,-1.08747,87.3151 ,0.707891 ,1.40006 ,17.2543 ,0.0232348 ,50.056 ,0.869824 ,-2.13372 ,6.60205 ,0.995681 ,89.9881 ,-2.95847 ,-2.09133 ,5.87131e-05
152.847,35.2538,11.7666,53.7278,-1.32739,-0.647572,-2.34204,-0.846559,-1.87807,-1.80823,-1.42969,-1.09656,216.432 ,1.72244 ,2.48296 ,35.8755 ,0.0459754 ,108.694 ,0.789501 ,0.273812 ,14.4724 ,0.0228683 ,39.8375 ,1.15958 ,-2.34656 ,2.75026e-05
122.471,27.2272,62.8694,25.3415,-0.326609,-2.14476,-0.49071,-0.877466,0.254259,0.565272,0.0614482,0.0188373,43.3992 ,-2.34639 ,2.6491 ,8.39223 ,0.348991 ,33.9599 ,1.13188 ,0.208212 ,6.22898 ,0.859176 ,67.282 ,1.90904 ,-0.0523596 ,1.6438e-05
173.855,25.2845,81.8113,12.9945,-0.22781,1.16209,-0.0579818,0.686725,-0.196235,-0.135034,0.169652,-0.233266,302.4 ,-1.86077 ,2.59394 ,27.5797 ,0.0432368 ,143.53 ,0.302557 ,-1.67669 ,24.7806 ,0.5012 ,37.2158 ,2.97333 ,0.669154 ,5.20456e-05
44.737,45.3867,49.6576,71.6679,-0.03224,-1.16369,-0.195498,-0.873514,-1.62681,-0.547091,-0.919725,-0.72319,89.4694 ,1.67113 ,2.39521 ,10.8713 ,0.993014 ,69.0071 ,-1.1841 ,2.3103 ,12.4933 ,0.813464 ,30.1022 ,1.02858 ,-0.0077401 ,5.63784e-05
22.9437,55.5389,13.6112,23.3468,2.11702,-2.97257,0.722976,1.92008,2.20713,1.00552,0.259399,0.738306,76.0859 ,-1.46287 ,1.14309 ,13.395 ,0.342584 ,67.1165 ,0.266362 ,-1.90163 ,9.69686 ,0.0708143 ,24.6614 ,0.722711 ,-0.265113 ,6.91126e-05
23.1014,85.6864,36.9349,17.3754,-1.30231,-2.35218,-2.71727,-1.58195,0.145135,-1.44599,-1.08699,-0.47653,49.0137 ,-0.0969588 ,-0.447149 ,9.48052 ,0.99426 ,-999 ,-999 ,-999 ,-999 ,-999 ,66.4619 ,-1.1351 ,-2.02566 ,2.1927e-05
28.8388,54.0175,31.7822,11.0871,0.81215,2.15986,2.22465,0.774066,-1.50105,0.250579,-0.675186,-0.101544,82.6647 ,-1.20783 ,-3.03803 ,12.8321 ,0.0179799 ,80.2723 ,0.728709 ,-1.72685 ,10.7645 ,0.0271396 ,30.0935 ,-0.419335 ,0.399646 ,6.10382e-05
43.8539,87.1895,59.0507,17.0552,-0.475126,-1.81502,-1.68699,-1.38341,-0.00842859,0.683522,0.29928,-0.320554,143.757 ,0.269619 ,1.00698 ,11.8984 ,0.901424 ,98.1793 ,1.4364 ,-2.53059 ,22.2798 ,0.543649 ,62.0094 ,1.25315 ,-0.199823 ,6.22395e-05
76.2446,49.6687,46.5823,15.4638,-1.39329,0.221915,-0.496522,0.226119,-0.399289,-0.48183,-0.13246,-0.354866,175.592 ,-0.238817 ,-1.81226 ,26.6469 ,0.0530733 ,155.639 ,-0.66222 ,1.5896 ,17.413 ,0.890611 ,49.8074 ,3.0906 ,-1.03712 ,5.84269e-05
162,28.7229,47.5331,14.6585,-2.58243,-1.31565,-2.26708,-3.12268,-0.864642,-0.508411,-0.278533,-0.139795,180.262 ,-0.480736 ,0.638943 ,21.0088 ,0.587872 ,117.344 ,-0.78743 ,-0.172919 ,8.81259 ,0.0140006 ,11.0304 ,-2.75657 ,-1.21984 ,6.26757e-05
56.9045,112.915,87.5959,35.4335,0.538636,0.828386,0.624957,0.223871,0.0338045,1.05797,0.813024,0.615157,112.588 ,-0.708019 ,-2.11647 ,10.607 ,0.997791 ,109.294 ,-0.270687 ,-2.29388 ,14.3379 ,0.0416594 ,40.4789 ,-2.89273 ,-0.981524 ,6.12182e-05
49.4098,92.0038,29.8013,6.28093,-1.80265,-0.498433,-0.376181,-3.05451,-0.0535117,0.507,-0.227089,0.327375,125.185 ,2.00409 ,-1.9362 ,10.2756 ,0.990465 ,123.971 ,-0.360884 ,1.40021 ,19.3707 ,0.0313625 ,37.0727 ,1.10389 ,0.76532 ,7.9514e-05
65.7686,88.2836,51.9612,32.4952,1.54458,2.60274,2.14531,1.85504,1.61996,1.09246,0.759537,1.18964,172.131 ,1.57498 ,-2.33346 ,24.1586 ,0.937964 ,38.2922 ,-0.665618 ,-0.756292 ,4.75761 ,0.908423 ,208.635 ,-0.0760099 ,0.235031 ,6.97545e-05
